timestamp_minute,tower_identifier,tower_position_x_meter,tower_position_y_meter,tower_motion_power_watt,tower_idle_power_watt,tower_to_tower_mesh_comm_power_watt,tower_to_truck_comm_power_watt,total_power_consumption_watt,battery_voltage_volt,battery_percentage_remaining,current_draw_ampere,ampere_hour_used_this_step,battery_energy_remaining_wh,connected_trucks_ids,connected_tower_ids,truck0_x,truck0_y,truck0_distance_to_A,truck0_distance_to_B,truck0_distance_to_C,truck0_connected_tower,truck1_x,truck1_y,truck1_distance_to_A,truck1_distance_to_B,truck1_distance_to_C,truck1_connected_tower,truck2_x,truck2_y,truck2_distance_to_A,truck2_distance_to_B,truck2_distance_to_C,truck2_connected_tower,truck3_x,truck3_y,truck3_distance_to_A,truck3_distance_to_B,truck3_distance_to_C,truck3_connected_tower,truck4_x,truck4_y,truck4_distance_to_A,truck4_distance_to_B,truck4_distance_to_C,truck4_connected_tower,truck5_x,truck5_y,truck5_distance_to_A,truck5_distance_to_B,truck5_distance_to_C,truck5_connected_tower
0.383,C,-35.28,419.49,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4553,,A;B,119.4,181.4,283.93,283.93,283.93,A,747.02,300.0,791.38,791.38,791.38,None,-200.0,417.91,164.72,164.72,164.72,A,246.8,817.91,488.17,488.17,488.17,None,750.0,346.8,788.64,788.64,788.64,None,146.8,767.91,393.13,393.13,393.13,None
0.4,A,-30.82,417.25,4,3,0,145.97,152.97,26.49,99.68,5.7757,0.001604,396.2334,T0;T2,B;C,119.04,182.04,278.89,278.89,278.89,A,745.21,300.0,784.83,784.83,784.83,None,-200.0,416.81,169.18,169.18,169.18,A,244.73,816.81,485.36,485.36,485.36,None,750.0,344.73,784.18,784.18,784.18,None,144.73,766.81,391.16,391.16,391.16,None
0.4,B,-30.82,417.25,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4533,,A;C,119.04,182.04,278.89,278.89,278.89,A,745.21,300.0,784.83,784.83,784.83,None,-200.0,416.81,169.18,169.18,169.18,A,244.73,816.81,485.36,485.36,485.36,None,750.0,344.73,784.18,784.18,784.18,None,144.73,766.81,391.16,391.16,391.16,None
0.4,C,-30.82,417.25,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4533,,A;B,119.04,182.04,278.89,278.89,278.89,A,745.21,300.0,784.83,784.83,784.83,None,-200.0,416.81,169.18,169.18,169.18,A,244.73,816.81,485.36,485.36,485.36,None,750.0,344.73,784.18,784.18,784.18,None,144.73,766.81,391.16,391.16,391.16,None
0.417,A,-29.48,416.58,4,3,0,144.59,151.59,26.49,99.67,5.7236,0.00159,396.1913,T0;T2,B;C,118.64,182.64,276.88,276.88,276.88,A,743.2,300.0,781.42,781.42,781.42,None,-200.0,415.68,170.53,170.53,170.53,A,242.4,815.68,482.91,482.91,482.91,None,750.0,342.4,783.0,783.0,783.0,None,142.4,765.68,389.12,389.12,389.12,None
0.417,B,-29.48,416.58,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4514,,A;C,118.64,182.64,276.88,276.88,276.88,A,743.2,300.0,781.42,781.42,781.42,None,-200.0,415.68,170.53,170.53,170.53,A,242.4,815.68,482.91,482.91,482.91,None,750.0,342.4,783.0,783.0,783.0,None,142.4,765.68,389.12,389.12,389.12,None
0.417,C,-29.48,416.58,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4514,,A;B,118.64,182.64,276.88,276.88,276.88,A,743.2,300.0,781.42,781.42,781.42,None,-200.0,415.68,170.53,170.53,170.53,A,242.4,815.68,482.91,482.91,482.91,None,750.0,342.4,783.0,783.0,783.0,None,142.4,765.68,389.12,389.12,389.12,None
0.433,A,-25.03,414.29,4,3,0,141.83,148.83,26.49,99.66,5.6193,0.001561,396.1499,T0;T2,B;C,118.2,183.2,271.87,271.87,271.87,A,741.02,300.0,774.52,774.52,774.52,None,-200.0,414.53,174.97,174.97,174.97,A,239.84,814.53,479.95,479.95,479.95,None,750.0,339.84,778.6,778.6,778.6,None,139.84,764.53,387.11,387.11,387.11,None
0.433,B,-25.03,414.29,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4494,,A;C,118.2,183.2,271.87,271.87,271.87,A,741.02,300.0,774.52,774.52,774.52,None,-200.0,414.53,174.97,174.97,174.97,A,239.84,814.53,479.95,479.95,479.95,None,750.0,339.84,778.6,778.6,778.6,None,139.84,764.53,387.11,387.11,387.11,None
0.433,C,-25.03,414.29,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4494,,A;B,118.2,183.2,271.87,271.87,271.87,A,741.02,300.0,774.52,774.52,774.52,None,-200.0,414.53,174.97,174.97,174.97,A,239.84,814.53,479.95,479.95,479.95,None,750.0,339.84,778.6,778.6,778.6,None,139.84,764.53,387.11,387.11,387.11,None
0.45,A,-23.83,413.67,4,3,0,140.63,147.63,26.48,99.65,5.5742,0.001548,396.1089,T0;T2,B;C,117.74,183.74,270.02,270.02,270.02,A,738.68,300.0,770.93,770.93,770.93,None,-200.0,413.37,176.17,176.17,176.17,A,237.1,813.37,477.33,477.33,477.33,None,750.0,337.1,777.61,777.61,777.61,None,137.1,763.37,384.95,384.95,384.95,None
0.45,B,-23.83,413.67,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4475,,A;C,117.74,183.74,270.02,270.02,270.02,A,738.68,300.0,770.93,770.93,770.93,None,-200.0,413.37,176.17,176.17,176.17,A,237.1,813.37,477.33,477.33,477.33,None,750.0,337.1,777.61,777.61,777.61,None,137.1,763.37,384.95,384.95,384.95,None
0.45,C,-23.83,413.67,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4475,,A;B,117.74,183.74,270.02,270.02,270.02,A,738.68,300.0,770.93,770.93,770.93,None,-200.0,413.37,176.17,176.17,176.17,A,237.1,813.37,477.33,477.33,477.33,None,750.0,337.1,777.61,777.61,777.61,None,137.1,763.37,384.95,384.95,384.95,None
0.467,A,-19.41,411.33,4,3,0,138.17,145.17,26.48,99.64,5.4814,0.001523,396.0686,T0;T2,B;C,117.24,184.24,265.04,265.04,265.04,A,736.2,300.0,763.76,763.76,763.76,None,-200.0,412.2,180.59,180.59,180.59,A,234.21,812.2,474.36,474.36,474.36,None,750.0,334.21,773.26,773.26,773.26,None,134.21,762.2,383.02,383.02,383.02,None
0.467,B,-19.41,411.33,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4456,,A;C,117.24,184.24,265.04,265.04,265.04,A,736.2,300.0,763.76,763.76,763.76,None,-200.0,412.2,180.59,180.59,180.59,A,234.21,812.2,474.36,474.36,474.36,None,750.0,334.21,773.26,773.26,773.26,None,134.21,762.2,383.02,383.02,383.02,None
0.467,C,-19.41,411.33,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4456,,A;B,117.24,184.24,265.04,265.04,265.04,A,736.2,300.0,763.76,763.76,763.76,None,-200.0,412.2,180.59,180.59,180.59,A,234.21,812.2,474.36,474.36,474.36,None,750.0,334.21,773.26,773.26,773.26,None,134.21,762.2,383.02,383.02,383.02,None
0.483,A,-18.4,410.8,4,3,0,384.4,391.4,26.48,99.61,14.7789,0.004105,395.9599,T0;T2;T5,B;C,116.72,184.72,263.38,263.38,263.38,A,733.6,300.0,760.12,760.12,760.12,None,-200.0,411.04,181.6,181.6,181.6,A,231.2,811.04,471.69,471.69,471.69,None,750.0,331.2,772.51,772.51,772.51,None,131.2,761.04,380.85,380.85,380.85,A
0.483,B,-18.4,410.8,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4436,,A;C,116.72,184.72,263.38,263.38,263.38,A,733.6,300.0,760.12,760.12,760.12,None,-200.0,411.04,181.6,181.6,181.6,A,231.2,811.04,471.69,471.69,471.69,None,750.0,331.2,772.51,772.51,772.51,None,131.2,761.04,380.85,380.85,380.85,A
0.483,C,-18.4,410.8,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4436,,A;B,116.72,184.72,263.38,263.38,263.38,A,733.6,300.0,760.12,760.12,760.12,None,-200.0,411.04,181.6,181.6,181.6,A,231.2,811.04,471.69,471.69,471.69,None,750.0,331.2,772.51,772.51,772.51,None,131.2,761.04,380.85,380.85,380.85,A
0.5,A,-14.01,408.4,4,3,0,379.45,386.45,26.48,99.59,14.5925,0.004053,395.8525,T0;T2;T5,B;C,116.18,185.18,258.41,258.41,258.41,A,730.9,300.0,752.76,752.76,752.76,None,-200.0,409.89,185.99,185.99,185.99,A,228.12,809.89,468.85,468.85,468.85,None,750.0,328.12,768.22,768.22,768.22,None,128.12,759.89,379.14,379.14,379.14,A
0.5,B,-14.01,408.4,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4417,,A;C,116.18,185.18,258.41,258.41,258.41,A,730.9,300.0,752.76,752.76,752.76,None,-200.0,409.89,185.99,185.99,185.99,A,228.12,809.89,468.85,468.85,468.85,None,750.0,328.12,768.22,768.22,768.22,None,128.12,759.89,379.14,379.14,379.14,A
0.5,C,-14.01,408.4,4,3,0,0,7,26.5,99.99,0.2642,7.3e-05,397.4417,,A;B,116.18,185.18,258.41,258.41,258.41,A,730.9,300.0,752.76,752.76,752.76,None,-200.0,409.89,185.99,185.99,185.99,A,228.12,809.89,468.85,468.85,468.85,None,750.0,328.12,768.22,768.22,768.22,None,128.12,759.89,379.14,379.14,379.14,A
0.517,A,-13.25,407.98,4,3,0,375.21,382.21,26.48,99.56,14.4333,0.004009,395.7464,T0;T2;T5,B;C,115.62,185.62,257.0,257.0,257.0,A,728.12,300.0,749.19,749.19,749.19,None,-200.0,408.75,186.75,186.75,186.75,A,225.0,808.75,466.24,466.24,466.24,None,750.0,325.0,767.74,767.74,767.74,None,125.0,758.75,377.03,377.03,377.03,A
0.517,B,-13.25,407.98,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4397,,A;C,115.62,185.62,257.0,257.0,257.0,A,728.12,300.0,749.19,749.19,749.19,None,-200.0,408.75,186.75,186.75,186.75,A,225.0,808.75,466.24,466.24,466.24,None,750.0,325.0,767.74,767.74,767.74,None,125.0,758.75,377.03,377.03,377.03,A
0.517,C,-13.25,407.98,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4397,,A;B,115.62,185.62,257.0,257.0,257.0,A,728.12,300.0,749.19,749.19,749.19,None,-200.0,408.75,186.75,186.75,186.75,A,225.0,808.75,466.24,466.24,466.24,None,750.0,325.0,767.74,767.74,767.74,None,125.0,758.75,377.03,377.03,377.03,A
0.533,A,-8.9,405.5,4,3,0,371.06,378.06,26.48,99.53,14.2773,0.003966,395.6413,T0;T2;T5,B;C,115.06,186.06,252.03,252.03,252.03,A,725.28,300.0,741.73,741.73,741.73,None,-200.0,407.64,191.11,191.11,191.11,A,221.88,807.64,463.66,463.66,463.66,None,750.0,321.88,763.5,763.5,763.5,None,121.88,757.64,375.64,375.64,375.64,A
0.533,B,-8.9,405.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4378,,A;C,115.06,186.06,252.03,252.03,252.03,A,725.28,300.0,741.73,741.73,741.73,None,-200.0,407.64,191.11,191.11,191.11,A,221.88,807.64,463.66,463.66,463.66,None,750.0,321.88,763.5,763.5,763.5,None,121.88,757.64,375.64,375.64,375.64,A
0.533,C,-8.9,405.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4378,,A;B,115.06,186.06,252.03,252.03,252.03,A,725.28,300.0,741.73,741.73,741.73,None,-200.0,407.64,191.11,191.11,191.11,A,221.88,807.64,463.66,463.66,463.66,None,750.0,321.88,763.5,763.5,763.5,None,121.88,757.64,375.64,375.64,375.64,A
0.55,A,-8.43,405.22,4,3,0,367.22,374.22,26.48,99.51,14.1327,0.003926,395.5374,T0;T2;T5,B;C,114.48,186.48,250.91,250.91,250.91,A,722.4,300.0,738.36,738.36,738.36,None,-200.0,406.56,191.58,191.58,191.58,A,218.8,806.56,461.2,461.2,461.2,None,750.0,318.8,763.33,763.33,763.33,None,118.8,756.56,373.66,373.66,373.66,A
0.55,B,-8.43,405.22,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4358,,A;C,114.48,186.48,250.91,250.91,250.91,A,722.4,300.0,738.36,738.36,738.36,None,-200.0,406.56,191.58,191.58,191.58,A,218.8,806.56,461.2,461.2,461.2,None,750.0,318.8,763.33,763.33,763.33,None,118.8,756.56,373.66,373.66,373.66,A
0.55,C,-8.43,405.22,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4358,,A;B,114.48,186.48,250.91,250.91,250.91,A,722.4,300.0,738.36,738.36,738.36,None,-200.0,406.56,191.58,191.58,191.58,A,218.8,806.56,461.2,461.2,461.2,None,750.0,318.8,763.33,763.33,763.33,None,118.8,756.56,373.66,373.66,373.66,A
0.567,A,-4.14,402.65,4,3,0,363.98,370.98,26.48,99.48,14.0109,0.003892,395.4343,T0;T2;T5,B;C,113.9,186.9,245.93,245.93,245.93,A,719.49,300.0,730.87,730.87,730.87,None,-200.0,405.52,195.88,195.88,195.88,A,215.79,805.52,459.0,459.0,459.0,None,750.0,315.79,759.12,759.12,759.12,None,115.79,755.52,372.7,372.7,372.7,A
0.567,B,-4.14,402.65,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4339,,A;C,113.9,186.9,245.93,245.93,245.93,A,719.49,300.0,730.87,730.87,730.87,None,-200.0,405.52,195.88,195.88,195.88,A,215.79,805.52,459.0,459.0,459.0,None,750.0,315.79,759.12,759.12,759.12,None,115.79,755.52,372.7,372.7,372.7,A
0.567,C,-4.14,402.65,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4339,,A;B,113.9,186.9,245.93,245.93,245.93,A,719.49,300.0,730.87,730.87,730.87,None,-200.0,405.52,195.88,195.88,195.88,A,215.79,805.52,459.0,459.0,459.0,None,750.0,315.79,759.12,759.12,759.12,None,115.79,755.52,372.7,372.7,372.7,A
0.583,A,-3.99,402.56,4,3,0,360.54,367.54,26.48,99.45,13.8816,0.003856,395.3323,T0;T2;T5,B;C,113.32,187.32,245.13,245.13,245.13,A,716.58,300.0,727.83,727.83,727.83,None,-200.0,404.53,196.02,196.02,196.02,A,212.9,804.53,456.75,456.75,456.75,None,750.0,312.9,759.3,759.3,759.3,None,112.9,754.53,370.87,370.87,370.87,A
0.583,B,-3.99,402.56,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4319,,A;C,113.32,187.32,245.13,245.13,245.13,A,716.58,300.0,727.83,727.83,727.83,None,-200.0,404.53,196.02,196.02,196.02,A,212.9,804.53,456.75,456.75,456.75,None,750.0,312.9,759.3,759.3,759.3,None,112.9,754.53,370.87,370.87,370.87,A
0.583,C,-3.99,402.56,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4319,,A;B,113.32,187.32,245.13,245.13,245.13,A,716.58,300.0,727.83,727.83,727.83,None,-200.0,404.53,196.02,196.02,196.02,A,212.9,804.53,456.75,456.75,456.75,None,750.0,312.9,759.3,759.3,759.3,None,112.9,754.53,370.87,370.87,370.87,A
0.6,A,0.0,400.0,4,3,0,358.22,365.22,26.48,99.43,13.7945,0.003832,395.2308,T0;T2;T5,B;C,112.73,187.73,240.35,240.35,240.35,A,713.67,300.0,720.64,720.64,720.64,None,-200.0,403.59,200.03,200.03,200.03,A,210.16,803.59,455.03,455.03,455.03,None,750.0,310.16,755.36,755.36,755.36,None,110.16,753.59,370.36,370.36,370.36,A
0.6,B,0.0,400.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.43,,A;C,112.73,187.73,240.35,240.35,240.35,A,713.67,300.0,720.64,720.64,720.64,None,-200.0,403.59,200.03,200.03,200.03,A,210.16,803.59,455.03,455.03,455.03,None,750.0,310.16,755.36,755.36,755.36,None,110.16,753.59,370.36,370.36,370.36,A
0.6,C,0.0,400.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.43,,A;B,112.73,187.73,240.35,240.35,240.35,A,713.67,300.0,720.64,720.64,720.64,None,-200.0,403.59,200.03,200.03,200.03,A,210.16,803.59,455.03,455.03,455.03,None,750.0,310.16,755.36,755.36,755.36,None,110.16,753.59,370.36,370.36,370.36,A
0.617,A,3.63,397.5,4,3,0,356.51,363.51,26.47,99.4,13.7305,0.003814,395.1298,T0;T2;T5,B;C,112.16,188.16,235.8,235.8,235.8,A,710.8,300.0,713.86,713.86,713.86,None,-200.0,402.72,203.7,203.7,203.7,A,207.6,802.72,453.66,453.66,453.66,None,750.0,307.6,751.77,751.77,751.77,None,107.6,752.72,370.12,370.12,370.12,A
0.617,B,3.63,397.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4281,,A;C,112.16,188.16,235.8,235.8,235.8,A,710.8,300.0,713.86,713.86,713.86,None,-200.0,402.72,203.7,203.7,203.7,A,207.6,802.72,453.66,453.66,453.66,None,750.0,307.6,751.77,751.77,751.77,None,107.6,752.72,370.12,370.12,370.12,A
0.617,C,3.63,397.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4281,,A;B,112.16,188.16,235.8,235.8,235.8,A,710.8,300.0,713.86,713.86,713.86,None,-200.0,402.72,203.7,203.7,203.7,A,207.6,802.72,453.66,453.66,453.66,None,750.0,307.6,751.77,751.77,751.77,None,107.6,752.72,370.12,370.12,370.12,A
0.633,A,7.02,395.0,4,3,0,355.38,362.38,26.47,99.38,13.6886,0.003802,395.0292,T0;T2;T5,B;C,111.6,188.6,231.38,231.38,231.38,A,707.98,300.0,707.36,707.36,707.36,None,-200.0,401.92,207.14,207.14,207.14,A,205.27,801.92,452.64,452.64,452.64,None,750.0,305.27,748.37,748.37,748.37,None,105.27,751.92,370.19,370.19,370.19,A
0.633,B,7.02,395.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4261,,A;C,111.6,188.6,231.38,231.38,231.38,A,707.98,300.0,707.36,707.36,707.36,None,-200.0,401.92,207.14,207.14,207.14,A,205.27,801.92,452.64,452.64,452.64,None,750.0,305.27,748.37,748.37,748.37,None,105.27,751.92,370.19,370.19,370.19,A
0.633,C,7.02,395.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4261,,A;B,111.6,188.6,231.38,231.38,231.38,A,707.98,300.0,707.36,707.36,707.36,None,-200.0,401.92,207.14,207.14,207.14,A,205.27,801.92,452.64,452.64,452.64,None,750.0,305.27,748.37,748.37,748.37,None,105.27,751.92,370.19,370.19,370.19,A
0.65,A,10.21,392.5,4,3,0,354.81,361.81,26.47,99.35,13.6676,0.003797,394.9287,T0;T2;T5,B;C,111.04,189.04,227.07,227.07,227.07,A,705.22,300.0,701.14,701.14,701.14,None,-200.0,401.19,210.39,210.39,210.39,A,203.2,801.19,451.97,451.97,451.97,None,750.0,303.2,745.16,745.16,745.16,None,103.2,751.19,370.55,370.55,370.55,A
0.65,B,10.21,392.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4242,,A;C,111.04,189.04,227.07,227.07,227.07,A,705.22,300.0,701.14,701.14,701.14,None,-200.0,401.19,210.39,210.39,210.39,A,203.2,801.19,451.97,451.97,451.97,None,750.0,303.2,745.16,745.16,745.16,None,103.2,751.19,370.55,370.55,370.55,A
0.65,C,10.21,392.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4242,,A;B,111.04,189.04,227.07,227.07,227.07,A,705.22,300.0,701.14,701.14,701.14,None,-200.0,401.19,210.39,210.39,210.39,A,203.2,801.19,451.97,451.97,451.97,None,750.0,303.2,745.16,745.16,745.16,None,103.2,751.19,370.55,370.55,370.55,A
0.667,A,13.2,390.0,4,3,0,354.77,361.77,26.47,99.33,13.6667,0.003796,394.8282,T0;T2;T5,B;C,110.51,189.51,222.86,222.86,222.86,A,702.56,300.0,695.21,695.21,695.21,None,-200.0,400.55,213.46,213.46,213.46,A,201.43,800.55,451.64,451.64,451.64,None,750.0,301.43,742.1,742.1,742.1,None,101.43,750.55,371.19,371.19,371.19,A
0.667,B,13.2,390.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4222,,A;C,110.51,189.51,222.86,222.86,222.86,A,702.56,300.0,695.21,695.21,695.21,None,-200.0,400.55,213.46,213.46,213.46,A,201.43,800.55,451.64,451.64,451.64,None,750.0,301.43,742.1,742.1,742.1,None,101.43,750.55,371.19,371.19,371.19,A
0.667,C,13.2,390.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4222,,A;B,110.51,189.51,222.86,222.86,222.86,A,702.56,300.0,695.21,695.21,695.21,None,-200.0,400.55,213.46,213.46,213.46,A,201.43,800.55,451.64,451.64,451.64,None,750.0,301.43,742.1,742.1,742.1,None,101.43,750.55,371.19,371.19,371.19,A
0.683,A,16.02,387.5,4,3,0,355.24,362.24,26.47,99.3,13.6852,0.003801,394.7275,T0;T2;T5,B;C,110.0,190.0,218.72,218.72,218.72,A,700.0,300.0,689.56,689.56,689.56,None,-200.0,400.0,216.38,216.38,216.38,A,200.0,800.0,451.67,451.67,451.67,None,750.0,300.0,739.18,739.18,739.18,None,100.0,750.0,372.1,372.1,372.1,A
0.683,B,16.02,387.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4203,,A;C,110.0,190.0,218.72,218.72,218.72,A,700.0,300.0,689.56,689.56,689.56,None,-200.0,400.0,216.38,216.38,216.38,A,200.0,800.0,451.67,451.67,451.67,None,750.0,300.0,739.18,739.18,739.18,None,100.0,750.0,372.1,372.1,372.1,A
0.683,C,16.02,387.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4203,,A;B,110.0,190.0,218.72,218.72,218.72,A,700.0,300.0,689.56,689.56,689.56,None,-200.0,400.0,216.38,216.38,216.38,A,200.0,800.0,451.67,451.67,451.67,None,750.0,300.0,739.18,739.18,739.18,None,100.0,750.0,372.1,372.1,372.1,A
0.7,A,18.68,385.0,4,3,0,357.93,364.93,26.47,99.28,13.7874,0.00383,394.6262,T0;T2;T5,B;C,109.49,190.51,214.65,214.65,214.65,A,697.5,300.0,684.13,684.13,684.13,None,-196.62,394.76,215.51,215.51,215.51,A,205.06,798.63,453.68,453.68,453.68,None,748.63,300.0,734.89,734.89,734.89,None,103.93,751.19,375.98,375.98,375.98,A
0.7,B,18.68,385.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4183,,A;C,109.49,190.51,214.65,214.65,214.65,A,697.5,300.0,684.13,684.13,684.13,None,-196.62,394.76,215.51,215.51,215.51,A,205.06,798.63,453.68,453.68,453.68,None,748.63,300.0,734.89,734.89,734.89,None,103.93,751.19,375.98,375.98,375.98,A
0.7,C,18.68,385.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4183,,A;B,109.49,190.51,214.65,214.65,214.65,A,697.5,300.0,684.13,684.13,684.13,None,-196.62,394.76,215.51,215.51,215.51,A,205.06,798.63,453.68,453.68,453.68,None,748.63,300.0,734.89,734.89,734.89,None,103.93,751.19,375.98,375.98,375.98,A
0.717,A,21.2,382.5,4,3,0,361.21,368.21,26.47,99.25,13.9116,0.003864,394.5239,T0;T2;T5,B;C,108.96,191.04,210.61,210.61,210.61,A,695.0,300.0,678.83,678.83,678.83,None,-193.92,389.05,215.22,215.22,215.22,A,210.22,797.02,455.59,455.59,455.59,None,747.02,300.0,730.5,730.5,730.5,None,108.2,752.25,379.85,379.85,379.85,A
0.717,B,21.2,382.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4164,,A;C,108.96,191.04,210.61,210.61,210.61,A,695.0,300.0,678.83,678.83,678.83,None,-193.92,389.05,215.22,215.22,215.22,A,210.22,797.02,455.59,455.59,455.59,None,747.02,300.0,730.5,730.5,730.5,None,108.2,752.25,379.85,379.85,379.85,A
0.717,C,21.2,382.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4164,,A;B,108.96,191.04,210.61,210.61,210.61,A,695.0,300.0,678.83,678.83,678.83,None,-193.92,389.05,215.22,215.22,215.22,A,210.22,797.02,455.59,455.59,455.59,None,747.02,300.0,730.5,730.5,730.5,None,108.2,752.25,379.85,379.85,379.85,A
0.733,A,23.6,380.0,4,3,0,113.14,120.14,26.47,99.24,4.5392,0.001261,394.4905,T0;T2,B;C,108.4,191.6,206.61,206.61,206.61,A,692.5,300.0,673.67,673.67,673.67,None,-191.87,382.92,215.49,215.49,215.49,A,215.48,795.21,457.4,457.4,457.4,None,745.21,300.0,726.03,726.03,726.03,None,112.77,753.19,383.69,383.69,383.69,None
0.733,B,23.6,380.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4144,,A;C,108.4,191.6,206.61,206.61,206.61,A,692.5,300.0,673.67,673.67,673.67,None,-191.87,382.92,215.49,215.49,215.49,A,215.48,795.21,457.4,457.4,457.4,None,745.21,300.0,726.03,726.03,726.03,None,112.77,753.19,383.69,383.69,383.69,None
0.733,C,23.6,380.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4144,,A;B,108.4,191.6,206.61,206.61,206.61,A,692.5,300.0,673.67,673.67,673.67,None,-191.87,382.92,215.49,215.49,215.49,A,215.48,795.21,457.4,457.4,457.4,None,745.21,300.0,726.03,726.03,726.03,None,112.77,753.19,383.69,383.69,383.69,None
0.75,A,25.9,377.5,4,3,0,111.17,118.17,26.47,99.23,4.4648,0.00124,394.4577,T0;T2,B;C,107.84,192.16,202.64,202.64,202.64,A,690.0,300.0,668.6,668.6,668.6,None,-190.4,376.4,216.31,216.31,216.31,A,220.8,793.2,459.12,459.12,459.12,None,743.2,300.0,721.47,721.47,721.47,None,117.6,754.0,387.51,387.51,387.51,None
0.75,B,25.9,377.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4125,,A;C,107.84,192.16,202.64,202.64,202.64,A,690.0,300.0,668.6,668.6,668.6,None,-190.4,376.4,216.31,216.31,216.31,A,220.8,793.2,459.12,459.12,459.12,None,743.2,300.0,721.47,721.47,721.47,None,117.6,754.0,387.51,387.51,387.51,None
0.75,C,25.9,377.5,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4125,,A;B,107.84,192.16,202.64,202.64,202.64,A,690.0,300.0,668.6,668.6,668.6,None,-190.4,376.4,216.31,216.31,216.31,A,220.8,793.2,459.12,459.12,459.12,None,743.2,300.0,721.47,721.47,721.47,None,117.6,754.0,387.51,387.51,387.51,None
0.767,A,28.12,375.0,4,3,0,109.66,116.66,26.47,99.23,4.4079,0.001224,394.4253,T0;T2,B;C,107.27,192.73,198.71,198.71,198.71,A,687.5,300.0,663.63,663.63,663.63,None,-189.45,369.53,217.65,217.65,217.65,A,226.17,791.02,460.75,460.75,460.75,None,741.02,300.0,716.82,716.82,716.82,None,122.66,754.69,391.28,391.28,391.28,None
0.767,B,28.12,375.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4106,,A;C,107.27,192.73,198.71,198.71,198.71,A,687.5,300.0,663.63,663.63,663.63,None,-189.45,369.53,217.65,217.65,217.65,A,226.17,791.02,460.75,460.75,460.75,None,741.02,300.0,716.82,716.82,716.82,None,122.66,754.69,391.28,391.28,391.28,None
0.767,C,28.12,375.0,4,3,0,0,7,26.5,99.98,0.2642,7.3e-05,397.4106,,A;B,107.27,192.73,198.71,198.71,198.71,A,687.5,300.0,663.63,663.63,663.63,None,-189.45,369.53,217.65,217.65,217.65,A,226.17,791.02,460.75,460.75,460.75,None,741.02,300.0,716.82,716.82,716.82,None,122.66,754.69,391.28,391.28,391.28,None
